Question,Answer
Hoa Kỳ quý khách có thể sẽ được yêu cầu bổ sung thêm một số giấy tờ cần thiết
khác"
Tôi cần làm gì để hạn chế sai sót khi gửi tiền về," Để hạn chế sai sót quý khách cần điền các thông tin trên phiếu chuyển
tiền rõ ràng đặc biệt các thông tin về Họ và tên số CMND địa chỉ và số tài
khoản của người nhận nếu có Các thông tin khai báo quý khách nên điền bằng tiếng Việt in hoa không dấu Lưu ý đến chính tả và chú ý những chữ cái hoặc chữ số có thể gây nhầm lẫn với
nhau như chữ A chữ H và số 4 chữ B và số 13 chữ C và chữ O chữ G và số 6
vv Nếu quý khách hàng trót viết sai không nên gạch xoá mà hãy xin một tờ
khai khác để viết lại Quý khách luôn luôn phải nhớ cung cấp ít nhất một thông tin để nhận dạng
người nhận tiền Nếu người nhận tiền có mở tài khoản thì chỉ cần điền số tài
khoản là đủ Nhưng nếu người nhận tiền không có số tài khoản thì nhất định phải
có số CMND hoặc bất kỳ một giấy tờ tuỳ thân nào có dán ảnh như hộ chiếu còn
hiệu lực Đối với người nhận không có tài khoản tại Vietcombank quý khách cần cung cấp
cách thức thuận tiện nhất giúp ngân hàng có thể liên lạc với người nhận tiền để
thông báo khi có tiền về Tốt nhất là số điện thoại cố định di động của
người nhận tiền Nếu là điện thoại cố định quý khách cần điền cả mã số vùng
của số điện thoại đó Trường hợp không có điện thoại quý khách phải cung cấp
địa chỉ cư trú hiện thời của người nhận tiền để ngân hàng gửi thư báo qua bưu
điện địa chỉ này không nhất thiết phải theo hộ khẩu mà chỉ cần là địa chỉ để
có thể gửi thư đến tận tay người nhận tiền Cuối cùng quý khách nên giữ lại 01 bản chụp tờ khai chuyển tiền hoặc phiếu
biên nhận chuyển tiền để làm bằng chứng với ngân hàng sau này nếu việc chuyển
tiền có trục trặc"
Số tiền tôi gửi về có bị giới hạn không,"Số tiền tối đa mà quý khách có thể chuyển về phụ thuộc vào các quy định
và luật trong dịch vụ ngân hàng của quốc gia bang hoặc vùng lãnh thổ nơi quý
khách đang sinh sống Bên cạnh đó còn phụ thuộc vào chính sách và quy định của
bản thân mỗi công ty chuyển tiền"
Trong bao lâu người thân của tôi ở Việt Nam sẽ nhận được tiền,"Khi khách hàng chuyển tiền qua kênh UniTeller hoặc TNMonex về Việt
Nam thông thường người thân của quý khách có thể nhận tiền ngay trong ngày tại
Vietcombank"
Người thân tôi có cần có tài khoản tại Ngân hàng Ngoại Thương Việt Nam để nhận tiền kiều hối không,Người nhận tiền không nhất thiết phải có tài khoản ở Ngân hàng Trong trường hợp này quý khách cần cung cấp tên địa chỉ liên lạc số chứng minh thư người nhận ngày cấp nơi cấp CMND điện thoại nếu có và đề nghị chuyển qua Ngân hàng Ngoại Thương Việt Nam
Khi nhận tiền người thân tôi cần mang theo những giấy tờ gì,"Khi tới nhận tiền tại Vietcombank quý khách nhớ mang theo chứng minh
thưhộ chiếu còn hiệu lực giấy báo của ngân hàng hoặc của người gửi tiền nếu
có Nếu quý khách nhận tiền mặt quý khách vui lòng mang thêm Mã giao dịch do
người gửi cung cấp"
Người nhận tiền có thể nhận tiền kiều hối bằng các loại ngoại tệ nào,"Quý khách được nhận đúng loại ngoại tệ mà người gửi chỉ định hoặc bằng
VND nếu quý khách có yêu cầu"
Làm thế nào tôi có thể nhận được sự hỗ trợ của quý ngân hàng về dịch vụ chuyển tiền Kiều hối,Mọi yêu cầu thắc mắc Quý khách hàng có thể gọi đến Trung tâm dịch vụ khách hàng 247 của chúng tôi theo số1900 54 54 13hoặc0243 8243524hoặc liên hệ với chi nhánh Vietcombank gần nhất
Người thân của tôi có phải trả phí nào không khi nhận tiền,"Người thân của quý khách ở Việt Nam không phải trả một khoản phí nào khi
nhận tiền tại các phòng giao dịch chi nhánh của Ngân hàng Ngoại Thương"
Nếu người thân tôi muốn nhận tiền bằng VND thì áp dụng tỷ giá quy đổi nào,Với món tiền chuyển về bằng ngoại tệ mà quý khách muốn nhận tiền bằng VND thì sẽ được áp dụng tỷ giá mua chuyển khoản được công bố hàng ngày của Ngân hàng Ngoại Thương Việt Nam
Làm thế nào để người nhà tôi ở nước ngoài có thể gửi tiền cho tôi,Người gửi tiền cần cung cấp cho ngân hàng nước sở tại những thông tin sau   Ngân hàng người nhận Beneficiary Bank BANK FOR FOREIGN TRADE OF VIETNAM   Address 198 Tran Quang Khai Hanoi Vietnam   Swift code BFTVVNVX   Người nhận tiền Beneficiaryo    Họ tên đầy đủ và số tài khoản tiết kiệm hoặc số tài khoản tiền gửi không kỳ hạn của người nhận trong trường hợp bạn có tài khoản tại Vietcombank hoặc tại ngân hàng kháco    Họ tên đầy đủ địa chỉ số và ngày cấp CMND hoặc Hộ chiếu của bạn trong trường hợp người nhận không có tài khoản tại ngân hàng
Làm thế nào để người nhà của tôi nhận được tiền tôi gửi,Bước 1Nhận mã giao dịch 8 ký tự do người gửi thông báoBước 2Tới bất kỳ điểm giao dịch nào trên thế giới có biểu tượng MoneyGramBước 3Xuất trình giấy tờ tùy thân và Mã giao dịch cho nhân viên đại lý MoneyGramBước 4Điền vào mẫu giấy nhận tiền và nhận tiền hoàn toàn miễn phí
Để tra soát giao dịch đã thực hiện tôi phải liên hệ với ai,Khách hàng đến điểm giao dịch nơi gửi tiền để yêu cầu tra soát giao dịch hoặc liên hệ Trung tâm dịch vụ khách hàng Vietcombank 1900 54 54 13
Tôi phải mang theo giấy tờ gì khi đến gửi tiền,Khi đến gửi tiền khách hàng vui lòng mang theo giấy tờ tùy thân có dán ảnh ví dụ như thẻ Indentity card Giấy CMND hoặc bằng lái xe hộ chiếu và các thông tin chính xác của người nhận tiền họ tên địa chỉ số điện thoại bàn và số đi động nếu có số tài khoản nếu có số CMNDHộ chiếuNgoài ra tuỳ thuộc vào yêu cầu của từng đại lý chuyển tiền và quy định của nước sở tại quý khách có thể sẽ được yêu cầu bổ sung thêm một số giấy tờ cần thiết khác
Tôi nhận thẻ tín dụngghi nợ nhưng không sử dụng được tại ATM tôi không biết nguyên nhân vì sao,Khách hàng nhận được Thẻ mới phát hành nhưng không sử dụng được có thể do các nguyên nhân và hướng xử lý như sau1 Thẻ chưa được mở khóachưa được kích hoạt Để kích hoạt thẻ Quý khách có thể thực hiện theo một trong các hướng dẫn sau Nhắn tin SMS đến tổng đài 6167 theo cú pháp VCBdấu cáchKHT6 số đầu của thẻ cần kích hoạtba dấu  chấm3 số cuối của thẻ cần kích hoạt Ví dụ VCB KHT 412975123Hoặc soạn VCB HELP hoặc HELP KHT gửi 6167 để được hướng dẫn Đăng nhập VCB Digibank tại mục Dịch vụ Thẻ chọn tính năng Kích hoạt thẻ Liên  hệ chi nhánh phát hành thẻ 2 Nhập sai số PIN đã được NH cấp lần đầu Quý khách kiểm tra và nhập đúng số PIN đã được cung cấp3 Thẻ bị lỗi vật lý hoặc bị lỗi trong quá trình bảo quản thẻ của KH Quý khách liên hệ CN phát hành thẻTTDVKH để được hỗ trợ và phát hành lại thẻ
Tôi có thể sử dụng CCCD để rút tiền tại ATM VCB được không,Nhằm gia tăng tiện ích cho khách hàng sử dụng sản phẩm và dịch vụ của Ngân hàng Vietcombank đã triển khai dịch vụ  sử dụng CCCD rút tiền mặt tại ATM VCB cho chủ thẻ ghi nợ Vietcombank Connect24 Hiện tai VCB đang thực hiện thí điểm tại 02 máy ATM 01 ATM mã hiệu 10800486 tại trụ sở CN Ba Đình  72 Trần Hưng Đạo TP Hà Nội 01 ATM mã hiệu 10800074 Tại SGD  198 Trần Quang Khải TP Hà NộiCác bước thực hiện RTM bằng CCCD tại ATM VCB như sauBước 1 KH lựa chọn Giao dịch không dùng thẻBước 2 Lựa chọn ngôn ngữBước 3 KH lựa chọn giao dich Rút tiền bằng CCCD trên máy ATMBước 4 KH lựa chọn phương thức xác thực cho giao dịch rút tiền bằng CCCDKH lựa chọn 01 trong 02 phương thức Xác thực bằng khuôn mặt Xác thực bằng vân tayBước 5 KH đặt thẻ CCCD gắn chip vào thiết bị đọc và thực hiện xác thực theo hướng dẫn tại máy ATMBước 6 Sau khi xác thực thông tin CCCD của KH thành công  hệ thống hiện thị số thẻ tương ứng của KH trên màn hình ATMBước 7 KH nhập PIN thẻ và thực hiện giao dịch rút tiền mặt như thông thường
Tôi có thẻ phi vật lý mà chưa có thẻ vật lý thì có thẻ rút tiền qua app được không,Thẻ phi vật lý Vietcombank eCard mang lại cho AnhChị nhiều tiện ích và tính năng hấp dẫn Không cần mang theo thẻ vật lý bên mình khách hàng vẫn có thể rút tiền mặt mua sắm và thanh toán Rút tiền mặt bằng mã QR tại các ATM Vietcombank Mua hàng trực tuyến tiện lợi Thanh toán qua các ứng dụng di động Liên kết thẻ với các Ví điện tử Khách hàng có thể tham khảo hướng dẫn rút tiền bằng mã QRtại đây
Tôi có thể rút tiền mặt bằng mã QR tại ATM của Ngân hàng khác không,Dịch vụ rút tiền bằng mã QR trên ATM cho phép khách hàng thực hiện rút tiền mặt tại ATM của Vietcombank thông qua ứng dụng VCB Digibank không thực hiện được rút tiền mặt tại ATM của Ngân hàng khác
Khi thực hiện rút tiền mặt bằng thẻ nội địa Ngân hàng khác phát hành trên ATM VCB tôi phải trả các khoản phí nào,Quý khách hàng là chủ thẻ nội địa ngân hàng khác khi rút tiền mặt tại máy ATM VCB không phải trả khoản phí nào cho VCB nếu có phí là do NHPH thu đề nghị quý khách liên hệ với NHPH để làm rõ về khoản phí đã bị trích nợ
KH là chủ thẻ ghi nợ nội địa VCB phát hành KH phải làm gì khi gặp sự cố giao dịch không thành công tại máy ATM nhưng tài khoản thẻ vẫn bị trừ tiền,Trong trường hợp Quý khách là chủ thẻ VCB gặp sự cố tại máy ATM giao dịch không thành công tài khoản thẻ vẫn bị trừ tiền  Qúy khách vui lòng liên hệ qua tổng đài 1900545413 đối với khách hàng thường hoặc 18001565 đối với KH ưu tiên hoặc CNPGD VCB gần nhất hoặc truy cập ứng dụng VCB Digibank để thực hiện tra soát
KH là chủ thẻ ghi nợ quốc tế VCB phát hành KH phải làm gì khi gặp sự cố giao dịch không thành công tại máy ATM nhưng tài khoản thanh toán gắn với thẻ vẫn bị trừ tiền bị khoanh giữ,Trong trường hợp Quý khách là chủ thẻ VCB gặp sự cố tại máy ATM giao dịch không thành công tài khoản thẻ vẫn bị trừ tiền  Qúy khách vui lòng liên hệ qua tổng đài 1900545413 hoặc CNPGD VCB gần nhất để thực hiện tra soát
